fileName,playLength,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,get_ready.started,text.started,get_ready.stopped,trial.started,stimulus.started,start_tapping.started,resp.time,resp.velocity,stimulus.stopped,start_tapping.stopped,trial.stopped,ITI.started,stop_tapping.started,ITI.stopped,stop_tapping.stopped,end_exp.started,thankyou.started,thankyou.stopped,end_exp.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,48.085624958970584,12,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,48.569007416954264,11,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,49.093824874958955,11,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,49.57734558399534,11,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,50.09374158398714,10,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,50.61897241696715,9,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,51.118956791993696,9,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,51.61069825000595,9,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,,,52.07701058400562,52.07701058400562,52.07146720896708,52.07148295897059,52.07701058400562,55.06481074995827,55.08464483398711,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_200ms.wav,12,3,3,0,0,3,3,5,55.08464483398711,,,,,,55.07861108396901,55.08143008366848,55.08464483398711,55.07869062497048,8,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_200ms.wav,12,3,3,0,0,3,3,5,,,,,,,,,,55.52732937497785,8,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_200ms.wav,12,3,3,0,0,3,3,5,,,,,,,,,,56.060553541989066,7,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_200ms.wav,12,3,3,0,0,3,3,5,,,,,,,,,,56.568668374966364,7,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_200ms.wav,12,3,3,0,0,3,3,5,,,,,,,,,,57.060279792000074,9,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_200ms.wav,12,3,3,0,0,3,3,5,,,,,,,,,,57.56900424999185,8,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_200ms.wav,12,3,3,0,0,3,3,5,,,,,,,,,,58.577419416978955,7,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_200ms.wav,12,3,3,0,0,3,3,5,,,,,,,,,,59.077325249963906,8,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_200ms.wav,12,3,3,0,0,3,3,5,,,,,,,,,,59.601767499989364,9,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_200ms.wav,12,3,3,0,0,3,3,5,,,,,,,,,,60.084968084003776,10,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_200ms.wav,12,3,3,0,0,3,3,5,,,,,,,,,,60.59332712495234,8,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_200ms.wav,12,3,3,0,0,3,3,5,,,,,,,,,,61.08500645897584,10,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_200ms.wav,12,3,3,0,0,3,3,5,,,,,,,,,,61.59403812495293,11,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_200ms.wav,12,3,3,0,0,3,3,5,,,,,,,,,,62.1357663339586,9,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
