songFileName,playLength,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Welcome.started,text.started,Welcome.stopped,ITI.started,get_ready.started,get_ready.stopped,ITI.stopped,sound_playback.started,stimulus.started,tap.started,tap.stopped,resp.time,resp.velocity,stimulus.stopped,sound_playback.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,51.88948341700052,68,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,52.26446883400058,8,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,52.647957917000895,7,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,52.94785208400026,77,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,53.59789620900119,10,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,54.214547084000515,14,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,54.54791149999983,8,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,54.8978637500004,67,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,55.26453908400072,8,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,55.55620729200018,8,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,55.898089125001206,59,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,56.572927709001306,12,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,56.97292870900128,82,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,57.33129320900116,13,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,57.67292991700015,11,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,57.998121042001,22,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,59.03964641700077,47,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,59.35638950000066,6,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,59.52625258400076,59.53069437500017,64.53084883400152,64.5149969590002,,,,,,,59.53069437500017,59.52623741700154,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
